asset,tf,leverage,channel,sl_atr,rr,adx_min,rsi,macd,return_pct,monthly_pct,wr,actual_rr,trades,tpd,liqs,ev
ADAUSDT,4h,15,12,1.5,3.0,off,on,off,-57.48,-3.508,7.14,0.013,28,0.038,3,-0.9276
SOLUSDT,1h,10,8,1.5,3.0,20,off,off,-57.51,-3.511,30.77,0.501,78,0.107,0,-0.5382
SOLUSDT,1h,10,8,1.5,3.0,20,on,off,-57.51,-3.511,30.77,0.501,78,0.107,0,-0.5382
SOLUSDT,1h,10,16,1.5,3.0,20,off,off,-57.91,-3.549,31.5,0.653,127,0.174,1,-0.4794
SOLUSDT,1h,10,16,1.5,3.0,20,on,off,-57.91,-3.549,31.5,0.653,127,0.174,1,-0.4794
BNBUSDT,4h,15,16,1.0,3.0,25,off,on,-58.01,-3.558,27.12,0.519,59,0.081,1,-0.588
BNBUSDT,4h,15,16,1.0,3.0,25,on,on,-58.01,-3.558,27.12,0.519,59,0.081,1,-0.588
XRPUSDT,1h,20,16,1.5,2.0,15,off,off,-58.02,-3.559,35.77,0.871,355,0.487,33,-0.3307
XRPUSDT,1h,20,16,1.5,2.0,15,on,off,-58.02,-3.559,35.77,0.871,355,0.487,33,-0.3307
SOLUSDT,1h,15,8,1.5,3.0,20,off,off,-58.29,-3.585,30.77,0.494,78,0.107,1,-0.5403
SOLUSDT,1h,15,8,1.5,3.0,20,on,off,-58.29,-3.585,30.77,0.494,78,0.107,1,-0.5403
ETHUSDT,1h,10,16,2.0,3.0,off,off,on,-58.53,-3.608,35.39,0.814,178,0.244,0,-0.3581
ETHUSDT,1h,10,16,2.0,3.0,off,on,on,-58.53,-3.608,35.39,0.814,178,0.244,0,-0.3581
ADAUSDT,1h,15,12,2.0,2.5,25,on,off,-58.54,-3.61,38.13,0.838,299,0.41,23,-0.2994
ADAUSDT,1h,15,12,2.0,2.5,25,off,off,-58.54,-3.61,38.13,0.838,299,0.41,23,-0.2994
BNBUSDT,1h,10,16,1.0,2.5,off,on,off,-58.57,-3.613,22.73,0.451,66,0.091,0,-0.6702
BNBUSDT,1h,10,16,1.0,2.5,off,off,off,-58.57,-3.613,22.73,0.451,66,0.091,0,-0.6702
XRPUSDT,1h,15,16,1.5,2.0,15,on,off,-58.82,-3.636,35.77,0.867,355,0.487,17,-0.3322
XRPUSDT,1h,15,16,1.5,2.0,15,off,off,-58.82,-3.636,35.77,0.867,355,0.487,17,-0.3322
BTCUSDT,1h,3,8,1.0,3.0,off,on,off,-59.31,-3.685,26.19,0.71,168,0.23,0,-0.5521
BTCUSDT,1h,20,8,1.5,2.5,off,on,on,-59.47,-3.701,25.0,0.431,68,0.093,0,-0.6423
BTCUSDT,1h,15,8,1.5,2.5,off,on,on,-59.47,-3.701,25.0,0.431,68,0.093,0,-0.6423
BTCUSDT,1h,20,8,1.5,2.5,off,off,on,-59.47,-3.701,25.0,0.431,68,0.093,0,-0.6423
BTCUSDT,1h,15,8,1.5,2.5,off,off,on,-59.47,-3.701,25.0,0.431,68,0.093,0,-0.6423
BTCUSDT,1h,10,12,1.0,3.0,25,off,on,-59.58,-3.711,21.74,0.465,69,0.095,0,-0.6816
BTCUSDT,1h,10,12,1.0,3.0,25,on,on,-59.58,-3.711,21.74,0.465,69,0.095,0,-0.6816
BTCUSDT,1h,20,16,1.0,2.0,15,off,on,-59.71,-3.725,30.77,0.555,91,0.125,0,-0.5215
BTCUSDT,1h,20,16,1.0,2.0,15,on,on,-59.71,-3.725,30.77,0.555,91,0.125,0,-0.5215
BTCUSDT,1h,15,16,1.0,2.0,15,off,on,-59.71,-3.725,30.77,0.555,91,0.125,0,-0.5215
BTCUSDT,1h,15,16,1.0,2.0,15,on,on,-59.71,-3.725,30.77,0.555,91,0.125,0,-0.5215
SOLUSDT,1h,10,8,1.0,2.0,15,on,off,-59.82,-3.735,35.71,0.81,210,0.288,0,-0.3534
ETHUSDT,1h,15,12,1.5,2.5,25,off,off,-59.83,-3.737,36.55,0.936,383,0.525,1,-0.2922
BTCUSDT,1h,15,12,2.0,3.0,20,off,off,-60.19,-3.773,38.19,0.84,254,0.348,0,-0.2974
BTCUSDT,1h,15,12,2.0,3.0,20,on,off,-60.19,-3.773,38.19,0.84,254,0.348,0,-0.2974
XRPUSDT,1h,15,16,1.5,2.0,20,on,off,-60.39,-3.793,35.37,0.846,311,0.427,15,-0.347
XRPUSDT,1h,15,16,1.5,2.0,20,off,off,-60.39,-3.793,35.37,0.846,311,0.427,15,-0.347
BTCUSDT,1h,5,8,2.0,2.0,25,off,off,-60.53,-3.807,40.14,0.843,294,0.403,0,-0.2604
ETHUSDT,1h,5,16,1.0,3.0,15,off,on,-60.55,-3.81,15.22,0.289,46,0.063,0,-0.8039
ETHUSDT,1h,5,16,1.0,3.0,15,on,on,-60.55,-3.81,15.22,0.289,46,0.063,0,-0.8039
ETHUSDT,1h,5,12,1.0,3.0,15,on,on,-60.55,-3.81,15.22,0.289,46,0.063,0,-0.8039
ETHUSDT,1h,5,12,1.0,3.0,15,off,on,-60.55,-3.81,15.22,0.289,46,0.063,0,-0.8039
BNBUSDT,4h,15,12,1.0,2.5,25,on,off,-60.59,-3.814,27.54,0.52,69,0.095,1,-0.5816
BTCUSDT,1h,20,12,2.0,3.0,20,on,off,-60.68,-3.823,38.19,0.838,254,0.348,2,-0.2981
BTCUSDT,1h,20,12,2.0,3.0,20,off,off,-60.68,-3.823,38.19,0.838,254,0.348,2,-0.2981
ADAUSDT,1h,15,16,1.5,2.0,25,on,off,-61.01,-3.857,32.84,0.661,134,0.184,1,-0.4545
ADAUSDT,1h,15,16,1.5,2.0,25,off,off,-61.01,-3.857,32.84,0.661,134,0.184,1,-0.4545
BNBUSDT,4h,20,12,1.0,2.5,25,on,off,-61.06,-3.861,27.54,0.517,69,0.095,3,-0.5824
BTCUSDT,1h,10,12,2.0,3.0,20,on,off,-61.2,-3.877,38.19,0.832,254,0.348,0,-0.3005
BTCUSDT,1h,10,12,2.0,3.0,20,off,off,-61.2,-3.877,38.19,0.832,254,0.348,0,-0.3005
BTCUSDT,4h,15,12,2.0,2.0,15,off,off,-61.38,-3.894,39.35,0.658,155,0.213,7,-0.3473
BTCUSDT,4h,15,12,2.0,2.0,15,on,off,-61.38,-3.894,39.35,0.658,155,0.213,7,-0.3473
BTCUSDT,1h,10,8,2.0,2.5,15,on,on,-61.56,-3.913,32.52,0.624,123,0.169,0,-0.4717
BTCUSDT,1h,10,8,2.0,2.5,15,off,on,-61.56,-3.913,32.52,0.624,123,0.169,0,-0.4717
SOLUSDT,4h,20,16,1.5,3.0,20,off,off,-61.56,-3.914,7.69,0.022,26,0.036,12,-0.9214
SOLUSDT,4h,20,16,1.5,2.5,20,off,off,-61.56,-3.914,7.69,0.022,26,0.036,12,-0.9214
SOLUSDT,4h,20,16,1.5,2.5,20,on,off,-61.56,-3.914,7.69,0.022,26,0.036,12,-0.9214
SOLUSDT,4h,20,16,1.5,3.0,20,on,off,-61.56,-3.914,7.69,0.022,26,0.036,12,-0.9214
BNBUSDT,4h,20,16,1.5,2.0,20,off,off,-61.58,-3.916,36.54,0.576,104,0.143,9,-0.4241
BNBUSDT,4h,20,16,1.5,2.0,20,on,off,-61.58,-3.916,36.54,0.576,104,0.143,9,-0.4241
BTCUSDT,1h,15,12,2.0,2.0,20,on,off,-61.65,-3.923,41.04,0.885,385,0.528,2,-0.2265
BTCUSDT,1h,15,12,2.0,2.0,20,off,off,-61.65,-3.923,41.04,0.885,385,0.528,2,-0.2265
BTCUSDT,1h,10,12,1.5,2.0,20,off,on,-62.35,-3.997,35.75,0.802,221,0.303,0,-0.356
BTCUSDT,1h,10,12,1.5,2.0,20,on,on,-62.35,-3.997,35.75,0.802,221,0.303,0,-0.356
SOLUSDT,4h,10,8,1.5,2.0,15,on,off,-62.45,-4.008,39.85,0.761,261,0.358,8,-0.2984
ADAUSDT,1h,20,8,2.0,2.5,off,off,off,-62.45,-4.008,38.57,0.822,280,0.384,8,-0.2971
BTCUSDT,1h,15,8,2.0,2.5,off,off,off,-62.47,-4.01,25.35,0.387,71,0.097,0,-0.6484
BTCUSDT,1h,10,8,2.0,2.5,off,on,off,-62.47,-4.01,25.35,0.387,71,0.097,0,-0.6484
BTCUSDT,1h,20,8,2.0,2.5,off,on,off,-62.47,-4.01,25.35,0.387,71,0.097,0,-0.6484
BTCUSDT,1h,20,8,2.0,2.5,off,off,off,-62.47,-4.01,25.35,0.387,71,0.097,0,-0.6484
BTCUSDT,1h,10,8,2.0,2.5,off,off,off,-62.47,-4.01,25.35,0.387,71,0.097,0,-0.6484
BTCUSDT,1h,15,8,2.0,2.5,off,on,off,-62.47,-4.01,25.35,0.387,71,0.097,0,-0.6484
SOLUSDT,1h,5,8,1.0,3.0,15,on,off,-62.72,-4.037,27.74,0.699,137,0.188,0,-0.5287
SOLUSDT,1h,5,8,1.0,3.0,15,off,off,-62.72,-4.037,27.74,0.699,137,0.188,0,-0.5287
SOLUSDT,4h,10,8,1.5,2.0,15,off,off,-62.73,-4.038,39.69,0.759,262,0.359,8,-0.3019
BTCUSDT,4h,10,12,2.0,2.5,15,on,off,-62.81,-4.046,39.02,0.686,164,0.225,0,-0.3421
BTCUSDT,4h,10,12,2.0,2.5,15,off,off,-62.81,-4.046,39.02,0.686,164,0.225,0,-0.3421
BTCUSDT,1h,5,8,2.0,2.5,25,off,off,-62.91,-4.057,38.19,0.832,288,0.395,0,-0.3003
BTCUSDT,1h,15,12,1.5,2.0,20,on,on,-62.96,-4.063,35.75,0.8,221,0.303,0,-0.3567
BTCUSDT,1h,15,12,1.5,2.0,20,off,on,-62.96,-4.063,35.75,0.8,221,0.303,0,-0.3567
BTCUSDT,4h,20,16,1.5,3.0,15,off,off,-63.18,-4.086,37.69,0.733,130,0.178,12,-0.3467
BTCUSDT,4h,20,16,1.5,3.0,15,on,off,-63.18,-4.086,37.69,0.733,130,0.178,12,-0.3467
SOLUSDT,4h,20,8,1.5,2.0,20,off,off,-63.45,-4.116,28.33,0.289,60,0.082,23,-0.6347
SOLUSDT,4h,20,8,1.5,2.0,20,on,off,-63.45,-4.116,28.33,0.289,60,0.082,23,-0.6347
SOLUSDT,4h,15,8,1.5,2.0,15,on,off,-63.51,-4.122,39.85,0.752,261,0.358,30,-0.3021
SOLUSDT,1h,10,12,1.5,2.0,off,on,on,-63.57,-4.129,31.19,0.527,109,0.15,0,-0.5238
SOLUSDT,1h,10,12,1.5,2.0,off,off,on,-63.57,-4.129,31.19,0.527,109,0.15,0,-0.5238
SOLUSDT,1h,10,8,1.5,3.0,25,off,off,-63.61,-4.133,27.06,0.472,85,0.117,0,-0.6017
SOLUSDT,1h,10,8,1.5,3.0,25,on,off,-63.61,-4.133,27.06,0.472,85,0.117,0,-0.6017
BTCUSDT,1h,5,8,1.5,2.0,off,on,off,-63.62,-4.134,35.33,0.713,150,0.206,0,-0.3948
SOLUSDT,1h,10,8,1.0,2.5,off,off,off,-63.63,-4.136,30.81,0.8,211,0.289,0,-0.4454
ETHUSDT,1h,10,8,1.5,2.0,off,on,on,-63.74,-4.148,36.49,0.776,222,0.305,0,-0.352
ETHUSDT,1h,10,8,1.5,2.0,off,off,on,-63.74,-4.148,36.49,0.776,222,0.305,0,-0.352
SOLUSDT,4h,15,8,1.5,2.0,15,off,off,-63.79,-4.153,39.69,0.749,262,0.359,30,-0.3056
ADAUSDT,1h,10,12,1.0,2.0,20,off,off,-64.01,-4.178,33.79,0.683,145,0.199,0,-0.4313
ADAUSDT,1h,10,12,1.0,2.0,20,on,off,-64.01,-4.178,33.79,0.683,145,0.199,0,-0.4313
ADAUSDT,1h,10,16,1.5,2.0,15,off,on,-64.13,-4.191,35.74,0.829,291,0.399,1,-0.3465
ADAUSDT,1h,10,16,1.5,2.0,15,on,on,-64.13,-4.191,35.74,0.829,291,0.399,1,-0.3465
SOLUSDT,4h,20,12,2.0,3.0,15,off,off,-64.22,-4.2,32.98,0.35,94,0.129,45,-0.5547
SOLUSDT,4h,20,12,2.0,3.0,15,on,off,-64.22,-4.2,32.98,0.35,94,0.129,45,-0.5547
SOLUSDT,1h,15,8,1.5,3.0,25,on,off,-64.3,-4.21,27.06,0.465,85,0.117,1,-0.6037
SOLUSDT,1h,15,8,1.5,3.0,25,off,off,-64.3,-4.21,27.06,0.465,85,0.117,1,-0.6037
SOLUSDT,4h,10,8,1.5,3.0,off,off,on,-64.43,-4.224,35.38,0.676,195,0.267,6,-0.4068
SOLUSDT,4h,10,8,1.5,3.0,off,on,on,-64.43,-4.224,35.38,0.676,195,0.267,6,-0.4068
BTCUSDT,4h,10,8,1.0,3.0,off,on,off,-64.44,-4.226,31.03,0.754,174,0.239,0,-0.4557
ETHUSDT,1h,15,12,1.5,2.5,15,off,on,-64.51,-4.233,31.19,0.76,202,0.277,1,-0.451
SOLUSDT,4h,20,12,1.5,2.0,15,off,on,-64.5,-4.233,35.54,0.622,166,0.228,53,-0.4236
SOLUSDT,4h,20,12,1.5,2.0,15,on,on,-64.5,-4.233,35.54,0.622,166,0.228,53,-0.4236
ETHUSDT,1h,15,12,1.5,2.5,15,on,on,-64.51,-4.233,31.19,0.76,202,0.277,1,-0.451
BTCUSDT,1h,5,16,1.0,2.0,20,off,on,-64.54,-4.236,28.77,0.45,73,0.1,0,-0.583
BTCUSDT,1h,5,16,1.0,2.0,20,on,on,-64.54,-4.236,28.77,0.45,73,0.1,0,-0.583
ETHUSDT,1h,10,8,1.0,2.5,off,on,off,-64.56,-4.239,20.45,0.292,44,0.06,0,-0.7357
BTCUSDT,4h,10,12,1.5,3.0,off,on,off,-64.56,-4.239,36.77,0.742,155,0.213,0,-0.3596
BTCUSDT,4h,10,12,1.5,3.0,off,off,off,-64.56,-4.239,36.77,0.742,155,0.213,0,-0.3596
ADAUSDT,1h,15,12,2.0,2.5,off,on,on,-64.65,-4.249,34.78,0.572,115,0.158,3,-0.4533
ADAUSDT,1h,15,12,2.0,2.5,off,off,on,-64.65,-4.249,34.78,0.572,115,0.158,3,-0.4533
ETHUSDT,1h,20,16,1.5,2.5,15,on,on,-64.67,-4.252,30.77,0.752,195,0.267,1,-0.4611
ETHUSDT,1h,20,16,1.5,2.5,15,off,on,-64.67,-4.252,30.77,0.752,195,0.267,1,-0.4611
ADAUSDT,1h,10,12,1.0,2.0,off,off,off,-64.78,-4.264,32.65,0.577,98,0.134,0,-0.4849
ADAUSDT,1h,10,12,1.0,2.0,off,on,off,-64.78,-4.264,32.65,0.577,98,0.134,0,-0.4849
ETHUSDT,1h,15,8,1.0,3.0,20,off,on,-65.23,-4.315,27.32,0.759,183,0.251,0,-0.5194
ETHUSDT,1h,20,8,1.0,3.0,20,on,on,-65.23,-4.315,27.32,0.759,183,0.251,0,-0.5194
ETHUSDT,1h,20,8,1.0,3.0,20,off,on,-65.23,-4.315,27.32,0.759,183,0.251,0,-0.5194
BNBUSDT,4h,20,16,1.5,2.0,25,on,off,-65.23,-4.315,35.62,0.465,73,0.1,7,-0.4783
BNBUSDT,4h,20,16,1.5,2.0,25,off,off,-65.23,-4.315,35.62,0.465,73,0.1,7,-0.4783
ETHUSDT,1h,15,8,1.0,3.0,20,on,on,-65.23,-4.315,27.32,0.759,183,0.251,0,-0.5194
ADAUSDT,1h,20,12,2.0,2.5,off,off,on,-65.29,-4.322,34.78,0.565,115,0.158,7,-0.4557
ADAUSDT,1h,20,12,2.0,2.5,off,on,on,-65.29,-4.322,34.78,0.565,115,0.158,7,-0.4557
ADAUSDT,1h,10,8,1.5,3.0,25,off,off,-65.3,-4.324,31.13,0.578,106,0.145,0,-0.5089
ADAUSDT,1h,10,8,1.5,3.0,25,on,off,-65.3,-4.324,31.13,0.578,106,0.145,0,-0.5089
SOLUSDT,1h,5,8,1.5,2.0,20,on,on,-65.32,-4.325,30.91,0.561,110,0.151,0,-0.5176
SOLUSDT,1h,5,8,1.5,2.0,20,off,on,-65.32,-4.325,30.91,0.561,110,0.151,0,-0.5176
ETHUSDT,1h,15,8,1.5,2.5,15,on,on,-65.41,-4.336,31.96,0.765,219,0.3,1,-0.4358
ETHUSDT,1h,15,8,1.5,2.5,15,off,on,-65.41,-4.336,31.96,0.765,219,0.3,1,-0.4358
SOLUSDT,1h,15,16,1.5,2.0,25,off,on,-65.57,-4.354,30.69,0.514,101,0.139,1,-0.5353
SOLUSDT,1h,15,16,1.5,2.0,25,on,on,-65.57,-4.354,30.69,0.514,101,0.139,1,-0.5353
BTCUSDT,4h,20,16,1.0,2.5,off,off,off,-65.72,-4.372,34.27,0.701,143,0.196,4,-0.4173
BTCUSDT,4h,20,16,1.0,2.5,off,on,off,-65.72,-4.372,34.27,0.701,143,0.196,4,-0.4173
SOLUSDT,1h,20,12,1.0,2.0,15,off,off,-65.82,-4.384,36.27,0.792,193,0.265,2,-0.3501
SOLUSDT,1h,20,12,1.0,2.0,15,on,off,-65.82,-4.384,36.27,0.792,193,0.265,2,-0.3501
SOLUSDT,1h,10,16,1.5,2.0,25,off,on,-65.84,-4.386,30.69,0.512,101,0.139,1,-0.5359
SOLUSDT,1h,10,16,1.5,2.0,25,on,on,-65.84,-4.386,30.69,0.512,101,0.139,1,-0.5359
ADAUSDT,1h,20,8,1.5,3.0,25,off,off,-66.07,-4.413,31.13,0.572,106,0.145,3,-0.5105
ADAUSDT,1h,20,8,1.5,3.0,25,on,off,-66.07,-4.413,31.13,0.572,106,0.145,3,-0.5105
SOLUSDT,1h,20,16,2.0,2.0,20,off,on,-66.29,-4.439,38.12,0.643,160,0.219,9,-0.3738
SOLUSDT,1h,20,16,2.0,2.0,20,on,on,-66.29,-4.439,38.12,0.643,160,0.219,9,-0.3738
ADAUSDT,1h,15,16,2.0,2.5,15,on,on,-66.4,-4.452,32.41,0.514,108,0.148,3,-0.5094
ADAUSDT,1h,15,16,2.0,2.5,15,off,on,-66.4,-4.452,32.41,0.514,108,0.148,3,-0.5094
ADAUSDT,1h,15,8,1.5,3.0,25,off,off,-66.59,-4.474,31.13,0.569,106,0.145,2,-0.5114
ADAUSDT,1h,15,8,1.5,3.0,25,on,off,-66.59,-4.474,31.13,0.569,106,0.145,2,-0.5114
ETHUSDT,1h,15,12,1.5,2.0,15,off,on,-66.6,-4.475,34.76,0.7,187,0.257,1,-0.4092
ETHUSDT,1h,15,12,1.5,2.0,15,on,on,-66.6,-4.475,34.76,0.7,187,0.257,1,-0.4092
BTCUSDT,1h,5,12,2.0,2.0,20,off,off,-66.99,-4.523,40.17,0.858,351,0.481,0,-0.2537
BTCUSDT,1h,5,12,2.0,2.0,20,on,off,-66.99,-4.523,40.17,0.858,351,0.481,0,-0.2537
ETHUSDT,1h,20,16,2.0,2.0,off,off,off,-67.06,-4.531,24.59,0.291,61,0.084,1,-0.6826
ETHUSDT,1h,20,16,2.0,2.0,off,on,off,-67.06,-4.531,24.59,0.291,61,0.084,1,-0.6826
ADAUSDT,4h,10,12,1.0,3.0,off,off,off,-67.19,-4.546,17.95,0.145,39,0.053,1,-0.7946
ADAUSDT,4h,10,12,1.0,3.0,off,on,off,-67.19,-4.546,17.95,0.145,39,0.053,1,-0.7946
BTCUSDT,4h,10,8,1.0,2.5,off,on,off,-67.29,-4.558,31.76,0.698,170,0.233,0,-0.4607
ETHUSDT,1h,5,16,1.0,2.5,20,on,off,-67.38,-4.57,22.81,0.37,57,0.078,0,-0.6876
ETHUSDT,1h,5,16,1.0,2.5,20,off,off,-67.38,-4.57,22.81,0.37,57,0.078,0,-0.6876
SOLUSDT,1h,10,8,1.0,3.0,off,on,off,-67.55,-4.591,27.07,0.68,133,0.182,0,-0.5453
SOLUSDT,1h,10,8,1.0,3.0,off,off,off,-67.55,-4.591,27.07,0.68,133,0.182,0,-0.5453
SOLUSDT,1h,10,8,1.0,2.0,off,off,off,-67.63,-4.601,33.58,0.665,134,0.184,0,-0.441
SOLUSDT,1h,15,8,1.0,2.0,off,off,off,-67.64,-4.601,33.81,0.676,139,0.191,0,-0.4334
SOLUSDT,1h,15,8,1.0,2.0,off,on,off,-67.64,-4.601,33.81,0.676,139,0.191,0,-0.4334
SOLUSDT,1h,10,8,1.0,2.0,off,on,off,-67.63,-4.601,33.58,0.665,134,0.184,0,-0.441
BTCUSDT,1h,15,16,2.0,2.0,25,off,off,-67.78,-4.619,35.58,0.498,104,0.143,0,-0.4672
BTCUSDT,1h,10,16,2.0,2.0,25,off,off,-67.78,-4.619,35.58,0.498,104,0.143,0,-0.4672
BTCUSDT,1h,10,16,2.0,2.0,25,on,off,-67.78,-4.619,35.58,0.498,104,0.143,0,-0.4672
BTCUSDT,1h,15,16,2.0,2.0,25,on,off,-67.78,-4.619,35.58,0.498,104,0.143,0,-0.4672
BTCUSDT,1h,10,16,2.0,2.5,25,off,off,-67.85,-4.628,34.91,0.511,106,0.145,0,-0.4725
BTCUSDT,1h,10,16,2.0,2.5,25,on,off,-67.85,-4.628,34.91,0.511,106,0.145,0,-0.4725
BTCUSDT,1h,10,12,2.0,2.0,25,on,off,-67.96,-4.641,35.09,0.522,114,0.156,0,-0.466
BTCUSDT,1h,15,12,2.0,2.0,25,off,off,-67.96,-4.641,35.09,0.522,114,0.156,0,-0.466
BTCUSDT,1h,15,12,2.0,2.0,25,on,off,-67.96,-4.641,35.09,0.522,114,0.156,0,-0.466
BTCUSDT,1h,10,12,2.0,2.0,25,off,off,-67.96,-4.641,35.09,0.522,114,0.156,0,-0.466
SOLUSDT,1h,15,16,2.0,2.5,20,off,on,-68.03,-4.65,37.04,0.62,162,0.222,2,-0.4
SOLUSDT,1h,15,16,2.0,2.5,20,on,on,-68.03,-4.65,37.04,0.62,162,0.222,2,-0.4
ADAUSDT,4h,15,12,1.0,2.0,off,on,off,-68.12,-4.661,20.0,0.155,40,0.055,2,-0.769
ADAUSDT,4h,15,12,1.0,2.0,off,off,off,-68.12,-4.661,20.0,0.155,40,0.055,2,-0.769
BTCUSDT,1h,15,16,1.5,2.5,15,on,off,-68.65,-4.728,33.77,0.759,228,0.313,0,-0.406
BTCUSDT,1h,15,16,1.5,2.5,15,off,off,-68.65,-4.728,33.77,0.759,228,0.313,0,-0.406
BTCUSDT,4h,10,8,1.5,2.5,off,on,off,-68.66,-4.729,38.04,0.727,184,0.252,0,-0.343
ETHUSDT,1h,10,8,1.0,2.0,15,on,off,-68.93,-4.764,20.0,0.227,40,0.055,0,-0.7545
BTCUSDT,4h,20,8,2.0,2.5,20,off,off,-69.05,-4.779,39.66,0.649,179,0.246,19,-0.3459
SOLUSDT,1h,15,8,1.0,2.5,off,off,off,-69.16,-4.793,29.05,0.681,148,0.203,0,-0.5115
SOLUSDT,1h,15,8,1.0,2.5,off,on,off,-69.16,-4.793,29.05,0.681,148,0.203,0,-0.5115
ADAUSDT,1h,3,8,1.0,2.0,15,on,off,-69.36,-4.819,33.12,0.648,154,0.211,0,-0.4541
ETHUSDT,1h,10,8,1.0,2.0,15,off,off,-69.46,-4.833,19.51,0.225,41,0.056,0,-0.761
ADAUSDT,1h,20,16,1.5,3.0,25,off,on,-69.49,-4.836,26.51,0.432,83,0.114,2,-0.6205
ADAUSDT,1h,20,16,1.5,3.0,25,on,on,-69.49,-4.836,26.51,0.432,83,0.114,2,-0.6205
BTCUSDT,4h,10,12,1.0,2.5,off,off,off,-69.61,-4.852,32.45,0.679,151,0.207,0,-0.4552
BTCUSDT,4h,10,12,1.0,2.5,off,on,off,-69.61,-4.852,32.45,0.679,151,0.207,0,-0.4552
ADAUSDT,1h,10,8,2.0,2.0,20,on,on,-69.9,-4.89,39.82,0.889,457,0.627,9,-0.2476
ADAUSDT,1h,10,8,2.0,2.0,20,off,on,-69.9,-4.89,39.82,0.889,457,0.627,9,-0.2476
ETHUSDT,1h,10,16,1.5,2.0,25,off,off,-70.03,-4.907,39.03,0.877,351,0.481,1,-0.2675
SOLUSDT,1h,20,8,2.0,3.0,20,on,on,-70.12,-4.919,37.65,0.619,170,0.233,11,-0.3903
SOLUSDT,1h,20,8,2.0,3.0,20,off,on,-70.12,-4.919,37.65,0.619,170,0.233,11,-0.3903
ADAUSDT,4h,20,12,1.0,2.0,20,on,off,-70.41,-4.958,34.06,0.607,138,0.189,24,-0.4529
ADAUSDT,4h,20,12,1.0,2.0,20,off,off,-70.41,-4.958,34.06,0.607,138,0.189,24,-0.4529
SOLUSDT,1h,20,8,2.0,2.0,20,on,on,-70.77,-5.007,39.05,0.643,169,0.232,10,-0.3582
SOLUSDT,1h,20,8,2.0,2.0,20,off,on,-70.77,-5.007,39.05,0.643,169,0.232,10,-0.3582
SOLUSDT,1h,20,16,1.0,2.0,15,on,on,-70.81,-5.011,32.88,0.646,146,0.2,2,-0.4589
SOLUSDT,1h,20,16,1.0,2.0,15,off,on,-70.81,-5.011,32.88,0.646,146,0.2,2,-0.4589
BTCUSDT,1h,10,8,1.0,2.5,15,off,off,-70.92,-5.027,27.66,0.579,94,0.129,0,-0.5634
BTCUSDT,1h,20,8,1.0,2.5,20,on,off,-71.39,-5.092,26.76,0.484,71,0.097,0,-0.603
BTCUSDT,1h,20,8,1.0,2.5,20,off,off,-71.39,-5.092,26.76,0.484,71,0.097,0,-0.603
BTCUSDT,1h,10,8,1.0,3.0,20,off,off,-71.42,-5.096,26.21,0.674,145,0.199,0,-0.5612
SOLUSDT,1h,5,12,1.0,3.0,off,on,off,-71.64,-5.126,27.82,0.68,133,0.182,0,-0.5327
SOLUSDT,1h,5,12,1.0,3.0,off,off,off,-71.64,-5.126,27.82,0.68,133,0.182,0,-0.5327
ADAUSDT,1h,20,16,2.0,2.5,25,on,on,-71.67,-5.13,31.19,0.473,109,0.15,7,-0.5405
ADAUSDT,1h,20,16,2.0,2.5,25,off,on,-71.67,-5.13,31.19,0.473,109,0.15,7,-0.5405
ETHUSDT,1h,10,12,1.0,2.5,off,on,off,-72.09,-5.189,15.15,0.157,33,0.045,0,-0.8247
ETHUSDT,1h,10,12,1.0,2.5,off,off,off,-72.09,-5.189,15.15,0.157,33,0.045,0,-0.8247
ADAUSDT,1h,20,8,1.5,2.5,25,on,on,-72.2,-5.206,29.79,0.502,94,0.129,3,-0.5526
ADAUSDT,1h,20,8,1.5,2.5,25,off,on,-72.2,-5.206,29.79,0.502,94,0.129,3,-0.5526
ADAUSDT,1h,20,8,1.0,3.0,20,on,off,-72.25,-5.213,15.38,0.191,39,0.053,0,-0.8168
ADAUSDT,1h,20,8,1.0,3.0,20,off,off,-72.25,-5.213,15.38,0.191,39,0.053,0,-0.8168
ADAUSDT,1h,15,8,1.0,3.0,20,off,off,-72.25,-5.213,15.38,0.191,39,0.053,0,-0.8168
ADAUSDT,1h,15,8,1.0,3.0,20,on,off,-72.25,-5.213,15.38,0.191,39,0.053,0,-0.8168
ETHUSDT,1h,10,12,1.0,2.0,15,off,off,-72.3,-5.22,15.15,0.146,33,0.045,0,-0.8264
ETHUSDT,1h,10,12,1.0,2.0,15,on,off,-72.3,-5.22,15.15,0.146,33,0.045,0,-0.8264
ADAUSDT,1h,15,8,1.0,2.5,off,on,on,-72.33,-5.223,15.38,0.19,39,0.053,0,-0.817
ADAUSDT,1h,20,8,1.0,2.5,off,on,on,-72.33,-5.223,15.38,0.19,39,0.053,0,-0.817
ADAUSDT,1h,20,8,1.0,2.5,off,off,on,-72.33,-5.223,15.38,0.19,39,0.053,0,-0.817
ADAUSDT,1h,15,8,1.0,2.5,off,off,on,-72.33,-5.223,15.38,0.19,39,0.053,0,-0.817
SOLUSDT,1h,15,8,2.0,2.5,20,off,on,-72.4,-5.234,38.01,0.62,171,0.235,2,-0.3843
SOLUSDT,1h,15,8,2.0,2.5,20,on,on,-72.4,-5.234,38.01,0.62,171,0.235,2,-0.3843
